epoch,train_loss,val_loss,val_dice,val_iou,lr,epoch_time_sec
45,0.25011152898271877,0.2894833981990814,0.6657766450891536,0.566751575202117,0.0005940969666355699,13.450737800012575
46,0.25101807806640863,0.2996498228361209,0.6456102986545329,0.5455984881424764,0.0005786390152875957,13.47828440000012
47,0.2421208800127109,0.2991631881644328,0.6475164217066482,0.5518265511904533,0.0005631039501653704,13.453802899995935
48,0.25105516860882443,0.30158307403326035,0.6541260817298864,0.5547230385811246,0.0005475071025025982,13.489752900000894
49,0.2427792502567172,0.2970629893243313,0.6445826900773552,0.5467955148787704,0.0005318638645048924,13.495614100000239
50,0.24966388257841268,0.3098819541434447,0.6248533201581371,0.5119808129826668,0.0005161896741595254,13.439980099996319
51,0.24606959987431765,0.2941866051405668,0.6450576583266646,0.5382328451053546,0.0005005000000000003,13.49458610000147
52,0.23937325086444616,0.28145073757817346,0.6672209676111119,0.5672565462372048,0.0004848103258404752,13.498340100006317
53,0.23618346080183983,0.28629045560956,0.6649314916835606,0.5662658799970239,0.00046913613549510823,13.435957099994994
54,0.24685496697202325,0.2943107392638922,0.6547270451445554,0.5626713766945353,0.0004534928974974023,13.43849470000714
55,0.22234075043040016,0.2829745067283511,0.663607782462385,0.559612879283564,0.00043789604983463025,13.468402800004696
56,0.23023883486166596,0.285341192347308,0.6701911323983034,0.5760150222976484,0.00042236098471240487,13.464667699998245
57,0.23343685424576202,0.2842966920385758,0.6682063872822642,0.5720952020230587,0.00040690303336443076,13.479754899992258
58,0.22120578664665422,0.28513789642602205,0.6643982271751357,0.5738609793252498,0.00039153745092242734,13.510319900000468
59,0.21623964956961572,0.29433978131661814,0.6522575676676631,0.5449702276183643,0.0003762794013611552,13.44332310000027
60,0.22514998819679022,0.27511875455578166,0.677058764245099,0.5808007902848945,0.0003611439425334052,13.470289000004414
61,0.2145680932638546,0.27851299444834393,0.6754327307337052,0.5756297353234726,0.00034614601130971405,13.444093800004339
62,0.21245518303476274,0.27851620875298977,0.677703928031601,0.5865041439588607,0.0003313004088374771,13.47420840000268
63,0.21788539349411926,0.28088965856780607,0.6705812540097478,0.5730835237616677,0.00031662178593400364,13.447333999996772
64,0.2152555912422637,0.27977294319619733,0.672521351272704,0.5763455022034325,0.00030212462862792713,13.50240230000054
65,0.21374611168478927,0.27201273292303085,0.6906506537813624,0.5968692076052766,0.0002878232438632463,13.466144899997744
66,0.2189726618429025,0.2692560184126099,0.6946410182280829,0.5949061565482024,0.0002737317453800965,13.453173700007028
67,0.20684333642323813,0.2753355372697115,0.6725056325107154,0.5738690778305972,0.0002598640397861932,13.477014099989901
68,0.2090614365103344,0.27321049602081376,0.6861458800617191,0.588461882924896,0.0002462338128326896,13.455806500001927
69,0.20516482352589568,0.2756308289244771,0.6750503423244693,0.5773908109778083,0.0002328545159079911,13.450551000001724
70,0.21229716142018637,0.28761472553014755,0.6724922486424065,0.5728929227554096,0.00021973935276286077,13.468541999987792
71,0.20046905319516858,0.27910361842562753,0.6816632241895444,0.5864327141993324,0.00020690126647990978,13.462825000009616
72,0.19638418996085724,0.27432058441142243,0.6808625794118075,0.5824001835032254,0.00019435292670033825,13.47060529999726
73,0.1977470056153834,0.27699272831281024,0.678323018686445,0.583093996293323,0.00018210671712052954,13.452754099998856
74,0.18848024417335787,0.2766240673760573,0.684573150074038,0.5940349905856745,0.00017017472327083603,13.461023099996964
75,0.2029331924083332,0.2829389205823342,0.6803521305521978,0.5921387318364393,0.00015856872058862004,13.489317800005665
76,0.19645129051059484,0.26995986110220355,0.6938959132087898,0.6024493382927176,0.0001473001627973196,13.472571999998763
77,0.1917742279668649,0.27473365391294163,0.6902419620068417,0.5961832637081821,0.0001363801706030051,13.486333900000318
78,0.19141971599310637,0.2687236623217662,0.6936159109952883,0.6000624886940337,0.00012581952071958556,13.442341299989494
79,0.18815968791022897,0.27107067964971066,0.6940293179974085,0.6003212384736449,0.00011562863523349338,13.457422000006773
80,0.18861494989444813,0.2718333477775256,0.6921167938959497,0.5972669823820317,0.0001058175713183427,13.457364400004735
81,0.18055386546378335,0.27497079440702993,0.6951743817605261,0.6032331193757089,9.639601130971386e-05,13.521520899987081
82,0.18989621195942163,0.2692896717538436,0.6912637875729288,0.5940637846284084,8.737325314985652e-05,13.491138099998352
83,0.18444466078653932,0.26797530241310596,0.6958221584622688,0.6032796091740155,7.875820121174362e-05,13.511101500000223
84,0.17794802024339637,0.2704768441617489,0.6949296539180003,0.6004165780090892,7.055935751153013e-05,13.498358800003189
85,0.18795884757613143,0.2703473387906949,0.6951589261045874,0.6023050263495402,6.278481331809018e-05,13.502892599994084
86,0.18391396229465803,0.26904464482019347,0.7000935622959525,0.6075088032841276,5.5442241167910324e-05,13.482602800009772
87,0.18181585939601064,0.26947888856132823,0.6997351288976937,0.6087105235942556,4.853888729322336e-05,13.452357500005746
88,0.178002307501932,0.27438192752500373,0.6950300847539318,0.6020696245037254,4.2081564470851557e-05,13.44562600000063
89,0.1770337213141223,0.2716156148041288,0.6972148625866708,0.6042761950543567,3.607664529881847e-05,13.43324759999814
90,0.17702570852513114,0.2692752241467436,0.6967733322596572,0.6035215152148166,3.05300559073644e-05,13.462071800007834
91,0.17448456088701883,0.27178392993907136,0.698795302614468,0.6053906134052097,2.544727011057082e-05,13.504757399990922
92,0.1750370281127592,0.26850485273947317,0.6995999096740256,0.6073636741108093,2.0833304004367e-05,13.4411698999902
93,0.1725291128580769,0.26970846268037957,0.6994746552020542,0.6073065375017586,1.6692711016248837e-05,13.458942400000524
94,0.17555379013841352,0.26689281811316806,0.6946255288912783,0.599761319143399,1.3029577411595715e-05,13.458182899994426
95,0.176072861533612,0.26808665692806244,0.6990509072557021,0.6068378844531815,9.847518261019987e-06,13.472188999992795
96,0.18279413521910706,0.27000817966957885,0.6973986836127145,0.6044841579173739,7.14967387272874e-06,13.45876710000448
97,0.18960867899780473,0.26976452209055424,0.6983735830932386,0.6066567948403703,4.9387066934183575e-06,13.480096700004651
98,0.1821261754569908,0.26919502547631663,0.6993199099578439,0.6073297991008577,3.2167986807615425e-06,13.443892700001015
99,0.17048337776213884,0.26776816230267286,0.6999188078630392,0.60820406910524,1.9856491500783564e-06,13.454864500003168
100,0.17055242873417834,0.26381342268238467,0.700692910666683,0.6078321642240654,1.2464730973170658e-06,13.47445009999501
